anime_id,name,genre,type,episodes
22113,Kyoukaisenjou no Horizon Specials,"Comedy, Fantasy, School",ONA,4
1918,Mahou Shoujo Pretty Sammy,"Comedy, Fantasy, Magic, Parody",OVA,3
5466,Mahoutsukai Tai! vs. Shamanic Princess,"Comedy, Fantasy, Magic",OVA,1
34239,Mutsugo to Ouma no Monogatari,"Comedy, Parody",ONA,6
2621,Natsu e no Tobira,"Drama, Romance, Shoujo, Shounen Ai",Movie,1
13283,One Off,Slice of Life,OVA,4
2267,Red Garden: Dead Girls,"Mecha, Mystery",OVA,1
2168,Sakura Taisen: New York,"Adventure, Comedy, Supernatural",OVA,6
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,"Action, Comedy, Historical, Military, Samurai",TV,12
2099,Silent Mobius: The Motion Picture,"Adventure, Sci-Fi, Supernatural",Movie,1
32684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,"Comedy, School, Shoujo, Shounen Ai, Slice of Life",Special,1
10342,Tetsuwan Atom: Uchuu no Yuusha,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Movie,1
8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",TV,53
33934,Trigger-chan,Action,ONA,1
6919,X-Men,"Action, Drama, Super Power",TV,12
31128,Arslan Senki (TV): Dakkan no Yaiba,"Action, Adventure, Drama, Fantasy, Historical, Supernatural",Special,1
19973,Ashita no Joe Pilots,"Drama, Sports",Special,2
3131,Ashita Tenki ni Naare,Sports,TV,47
3166,Ayakashi,"Action, Fantasy, Horror, Sci-Fi",TV,12
6096,Bad Boys,Comedy,OVA,5
5337,Bakugan Battle Brawlers: New Vestroia,"Adventure, Fantasy, Game, Shounen",TV,52
18669,Black Jack: Karte NG Extras,Comedy,Special,1
3007,Bronze: Kouji Nanjo Cathexis,"Music, Shounen Ai",OVA,1
21677,Captain Earth,"Action, Mecha, Romance, Sci-Fi, Space",TV,25
6970,Choujin Sentai Baratack,"Adventure, Mecha, Sci-Fi",TV,31
2256,Choujuu Kishin Dancougar: Ushinawareta Monotachi e no Requiem,"Action, Drama, Mecha",OVA,1
833,Choujuushin Gravion,"Action, Comedy, Mecha, Sci-Fi, Shounen",TV,13
31530,Classroom☆Crisis Special,"School, Sci-Fi",Special,1
10528,Duel Masters Cross Shock,"Action, Adventure, Comedy, Shounen",TV,50
21167,Escha &amp; Logy no Atelier: Tasogare no Sora no Renkinjutsushi,Fantasy,TV,12
1361,Final Fantasy: The Spirits Within,Sci-Fi,Movie,1
10262,Gag Manga Biyori: Jump Festa 2002 Special,Comedy,Special,1
19367,Galilei Donna,"Action, Adventure, Sci-Fi",TV,11
30895,HaruChika: Haruta to Chika wa Seishun suru,"Mystery, Romance, School, Slice of Life",TV,12
28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, School, Slice of Life",Special,1
2601,Juusenki L-Gaim III: Full Metal Soldier,"Action, Mecha, Sci-Fi, Shounen",OVA,1
23697,Kara no Kyoukai: Manner Movies,"Action, Comedy",Movie,7
20971,Kiniro no Corda: Blue♪Sky,"Harem, Music, School, Shoujo",TV,12
2303,Mobile Suit SD Gundam Mk II,"Mecha, Parody, Sci-Fi",OVA,3
18845,Ninja Hattori-kun (2012),Comedy,TV,52
31223,Phantasy Star Online 2 The Animation,"Action, Game, School, Sci-Fi",TV,12
3201,Pure-tou no Nakama-tachi,"Fantasy, Kids",TV,26
559,RahXephon Interlude: Her and Herself/Thatness and Thereness,"Drama, Psychological, Sci-Fi",OVA,1
2698,Sanctuary,"Action, Drama, Police, Seinen, Thriller",OVA,1
1217,Seikimatsu★Darling,"Comedy, Drama, Romance, Shounen Ai",OVA,1
22361,Shichinin no Nana: Oshougatsu Da yo! 7 x 7 = 49-nin no Nana?,"Adventure, Comedy, Magic",Special,1
9403,Shin Mashin Eiyuuden Wataru Majinzan,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi",OVA,2
1048,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",TV,13
4475,Toshi wo Totta Wani,Drama,Movie,1
3905,Wanpaku Ouji no Orochi Taiji,Adventure,Movie,1
4537,Yagami-kun no Katei no Jijou,Comedy,OVA,3
2464,Yoshinaga-san&#039;chi no Gargoyle Specials,"Adventure, Comedy, Fantasy",Special,5
6148,Yurumates,"Comedy, Seinen, Slice of Life",OVA,1
1295,A-Ko The Versus,"Action, Adventure, Comedy, Romance, Sci-Fi, Super Power",OVA,2
23583,Akage no Anne Specials,"Drama, Historical, Kids, Shoujo, Slice of Life",Special,2
14373,Arata naru Sekai: World&#039;s/Start/Load/End,Sci-Fi,OVA,1
9166,Attack No.1: Namida no Sekai Senshuken,"Drama, Shoujo, Sports",Movie,1
3132,Boukensha: The Man Was from Spain,"Adventure, Historical",TV,26
4418,Catman Series II,"Comedy, Fantasy, Slice of Life",ONA,8
17020,D.C.III: Da Capo III Special,"Drama, Music, Romance, School",Special,1
3202,Daisuki! Hello Kitty,"Fantasy, Kids",TV,26
1753,Di Gi Charat: Kuchi Kara Bazooka,Comedy,Special,1
2647,Dorami-chan: Mini-Dora SOS!!!,"Fantasy, Kids",Movie,1
5088,Fabre-sensei wa Meitantei,Mystery,TV,26
909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",TV,13
1158,Geobreeders: File-X Chibi Neko Dakkan,"Adventure, Comedy, Shounen, Supernatural",OVA,3
8450,Guskou Budori no Denki,Drama,Movie,1
31630,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police",TV,24
1851,Haou Daikei Ryuu Knight: Adeu Legend Final,"Adventure, Comedy, Fantasy, Mecha, Parody",OVA,1
1193,Happy Seven: The TV Manga,"Comedy, Fantasy",TV,13
1884,Himesama Goyoujin,Comedy,TV,12
3285,Himitsu no Akko-chan,"Magic, School, Shoujo",TV,94
9824,Jigokudou Reikai Tsuushin,"Fantasy, Horror",OVA,1
2293,Kyoushoku Soukou Guyver,"Action, Horror, Sci-Fi, Super Power",Movie,1
3932,Magnerobo Ga-Keen,"Action, Mecha, Sci-Fi",TV,39
2046,Mahou no Tenshi Creamy Mami: Long Goodbye,"Comedy, Fantasy, Magic, Romance, Shoujo",OVA,1
3356,Mahoutsukai Sally,"Fantasy, Magic, School, Shoujo",TV,109
5386,Miyamoto Musashi: Souken ni Haseru Yume,"Action, Historical, Martial Arts, Samurai",Movie,1
4617,Nana Toshi Monogatari: Hokkyokukai Sensen,"Drama, Sci-Fi",OVA,2
33038,Nuwa Chengzhang Riji,"Comedy, Fantasy",TV,30
2550,Onboro Film,"Comedy, Parody",Movie,1
21703,Pokemon XY: New Year Special,"Action, Adventure, Comedy, Fantasy, Kids",Special,1
14935,Pokemon: Utae Meloetta - Rinka no Mi wo Sagase!,"Adventure, Comedy, Fantasy, Kids",OVA,1
24935,Recorder to Randoseru Mi☆ Special,"Comedy, School, Seinen, Slice of Life",Special,1
10013,Shouwa Monogatari (Movie),"Drama, Historical",Movie,1
6251,Sketchbook: Full Color&#039;s Picture Drama,"Comedy, Slice of Life",Special,6
1662,Space Fantasia 2001 Nights,"Drama, Sci-Fi, Seinen, Space",OVA,1
30246,Space☆Dandy 2nd Season Picture Drama,"Comedy, Sci-Fi, Space",Special,3
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,"Magic, Slice of Life",OVA,2
27405,Zou no Senaka: Tabidatsu Hi,"Drama, Seinen, Slice of Life",OVA,1
1734,Ajimu: Kaigan Monogatari,"Comedy, Drama, Romance, School",ONA,4
4667,B-Densetsu! Battle Bedaman Enkon,"Adventure, Comedy, Kids, Shounen",TV,51
4070,Black Jack: Dr. Pinoko no Mori no Bouken,Comedy,Special,1
13169,Buta,"Adventure, Comedy, Fantasy, Historical",Movie,1
69,Cluster Edge,"Action, Fantasy, Military, Sci-Fi",TV,25
31967,Dog Days&#039;&#039;: Gravure Talk,"Comedy, Fantasy",Special,4
7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,"Comedy, Sci-Fi, Shounen",Movie,1
8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",Movie,1
21575,Ghost in the Shell: Arise - Logicoma Specials,"Mecha, Sci-Fi",Special,4
1849,Haou Taikei Ryuu Knight: Adeu Legend,"Action, Adventure, Fantasy, Mecha",OVA,13
5600,Little El Cid no Bouken,"Adventure, Historical, Kids",TV,26
1428,Lupin III: Secret File,"Adventure, Comedy, Shounen",OVA,1
3676,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi",TV,47
4113,Mahou no Mako-chan,"Fantasy, Magic, Romance, Shoujo",TV,48
6277,Manga Nippon Mukashibanashi (1976),"Fantasy, Historical",TV,1471
6130,Marie &amp; Gali,Comedy,TV,40
3619,Nanako SOS,"Comedy, Parody, Romance, Super Power",TV,39
2085,NG Knight Ramune &amp; 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,"Adventure, Comedy, Fantasy, Mecha, Shounen",OVA,3
2052,Nozomi Witches,"Romance, Sports",OVA,3
4459,Ojarumaru,"Adventure, Comedy, Fantasy",TV,Unknown
3065,Ozanari Dungeon: Kaze no Tou,"Action, Adventure, Comedy, Fantasy",OVA,3
24763,Robot Girls Z Specials,"Comedy, Mecha, Parody",Special,3
2153,Saint Beast: Kouin Jojishi Tenshi Tan,Fantasy,TV,13
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,"Demons, Supernatural",OVA,1
28603,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,"Comedy, Fantasy, Supernatural",Special,3
16415,Sousei no Aquarion Special,"Comedy, Mecha",Special,1
8026,Super Street Fighter IV,"Action, Adventure, Shounen",OVA,1
6397,Tentou Mushi no Uta,"Drama, Slice of Life",TV,104
2631,The☆Doraemons: Goal! Goal! Goal!!,"Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports",Movie,1
12361,Track City,"Action, Cars",TV,26
1460,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,6
20965,Wonder Garden,Fantasy,ONA,1
3011,Yotsunoha,"Romance, School",OVA,2
1346,AD Police,"Adventure, Dementia, Mecha, Mystery, Police, Psychological, Sci-Fi, Thriller",OVA,3
15607,Ai no Wakakusa Monogatari Specials,"Drama, Historical, Slice of Life",Special,2
32023,Bubuki Buranki,"Action, Drama, Mecha, Sci-Fi",TV,12
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,"Comedy, Sci-Fi, Shounen",Movie,1
9121,Heroman Specials,"Action, Sci-Fi, Shounen",Special,3
825,King of Fighters: Another Day,"Adventure, Drama, Shounen",ONA,4
3061,Kishin Heidan,"Adventure, Historical, Mecha, Sci-Fi",OVA,7
15093,Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",Special,1
1262,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6
3482,Madonna,"Comedy, School, Sports",OVA,2
3880,Makyou Densetsu Acrobunch,"Mecha, Sci-Fi, Shounen",TV,24
8743,Memory (ONA),"Drama, Military, Sci-Fi, Slice of Life",ONA,1
7079,Ookamikakushi,"Action, Horror, Mystery, Supernatural",TV,12
20907,Ookii 1 Nensei to Chiisana 2 Nensei,Adventure,Movie,1
31168,Pokemon XY: Odemashi Ko Majin Hoopa,"Action, Fantasy, Kids",OVA,1
5223,Robotan (1986),"Comedy, Kids",TV,33
8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",TV,52
1443,Sol Bianca,"Action, Adventure, Sci-Fi, Space",OVA,2
32993,Sore ga Seiyuu!: Petit Uchiage,"Comedy, Slice of Life",Special,1
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi",OVA,3
27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",TV,12
3977,To Heart Omake,"Comedy, Harem, School, Slice of Life",Special,6
30166,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural",Special,1
184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",TV,12
3704,Zenryoku Usagi,"Comedy, Kids",TV,52
8194,Akuma-kun,"Adventure, Fantasy, Horror, Magic, Supernatural",TV,42
31883,Bakuon!! OVA,"Cars, Seinen, Slice of Life, Sports",OVA,2
32670,Battle Spirits: Double Drive,"Action, Kids",TV,Unknown
31683,Danchigai Special,"Comedy, Slice of Life",Special,1
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen",Movie,1
1314,DT Eightron,"Action, Sci-Fi, Shounen",TV,26
3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",TV,51
5292,Getter Robo Go,"Action, Adventure, Mecha, Military, Shounen",TV,50
5900,Jean Valjean Monogatari,Drama,Special,1
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,Special,1
1883,Kappa no Kaikata,Comedy,TV,26
9014,Kuttsukiboshi,"Drama, Romance, Shoujo Ai, Supernatural",OVA,2
887,Megami Kouhosei Special Curriculum,"Action, Mecha, Military, Sci-Fi, Space",OVA,1
9990,Midori-ko,"Dementia, Drama",Movie,1
864,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space",OVA,2
10802,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy",TV,13
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),"School, Shoujo",ONA,4
2233,Ocha-ken: Chokotto Monogatari,"Comedy, Kids",TV,26
1867,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space",OVA,2
3913,Onikirimaru,"Action, Demons, Martial Arts, Shounen",OVA,4
6303,Perman,"Adventure, Comedy",TV,54
3474,Push,Parody,Special,1
6674,Reporter Blues,"Comedy, Mystery",TV,52
1444,Sol Bianca: Taiyou no Fune,"Adventure, Mecha, Sci-Fi, Space",OVA,6
16099,Sword Art Online: Sword Art Offline,Comedy,Special,9
3472,Tenrankai no E,Comedy,Movie,1
51,Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural",OVA,3
10306,Umi Monogatari: Kanon to Iku Amamikoshima,Comedy,Special,13
4521,Watt Poe to Bokura no Ohanashi,"Adventure, Sci-Fi",OVA,1
2008,Yawara! Sore Yuke Koshinuke Kids!!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",Movie,1
4044,Youkai Ningen Bem,Horror,TV,26
6075,Ai no Wakakusa Yama Monogatari,Comedy,TV,12
6107,Aru Hibi no CLAMP Gakuen Tanteidan,Comedy,Special,13
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,Comedy,Special,1
9163,Attack No.1 (1970),"Drama, Shoujo, Sports",Movie,1
722,Baby☆Love,"Comedy, Romance",OVA,1
8278,Biohazard 4: Incubate,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",OVA,1
5829,Blocker Gundan IV Machine Blaster,"Action, Mecha, Sci-Fi",TV,38
2127,Chouja Raideen,"Adventure, Mecha, Sci-Fi, Shounen",TV,38
13955,Dennou Coil Recaps,"Adventure, Comedy, Drama, Mystery, Sci-Fi",Special,2
21495,Denpa Kyoushi,"Comedy, School, Shounen",Special,2
7718,Denshinbashira Elemi no Koi,Fantasy,Movie,1
28673,Duan Nao,"Mystery, Sci-Fi, Shounen, Thriller",ONA,16
661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,"Drama, Harem, Romance, School",OVA,4
6413,Go! Go! Ackman,"Action, Comedy, Supernatural",OVA,1
7551,Gowapper 5 Gordam,"Action, Adventure, Mecha, Sci-Fi",TV,36
13639,Hi no Youjin,"Historical, Slice of Life",Movie,1
910,Himawari!,"Adventure, Comedy, Martial Arts",TV,13
12689,Kiss Dum R: Meguriahi,"Mecha, Military, Sci-Fi",Special,1
10028,Magic Knight Rayearth Omake,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",Special,5
3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",TV,25
2133,Mari Iyagi,"Drama, Fantasy, Slice of Life",Movie,1
362,Memories Off 2nd,"Drama, Romance",OVA,3
363,Memories Off 3.5,"Drama, Romance",OVA,4
470,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life",TV,13
10180,Otome Youkai Zakuro Picture Drama,"Demons, Historical, Romance, Seinen, Supernatural",Special,2
28853,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy, Kids",Movie,1
2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,OVA,1
31914,Shoujo-tachi wa Kouya wo Mezasu,School,TV,12
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,Special,1
17068,Transfer,"Action, Music",Music,1
28085,Wonder (Movie),Dementia,Movie,1
3234,009-1: R&amp;B,"Action, Sci-Fi, Seinen",Special,1
6462,Amefuri Kozou,"Fantasy, Supernatural",OVA,1
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",Movie,1
159,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",TV,24
33689,Dive to Blue,Music,Music,1
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",OVA,1
10666,Fireball Special,"Comedy, Sci-Fi",Special,1
1865,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi",TV,11
647,Harukanaru Toki no Naka de: Ajisai Yumegatari,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shoujo, Supernatural",OVA,2
15847,Iron Man: Rise of Technovore,"Action, Mecha",OVA,1
24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School",TV,12
952,Magical Nyan Nyan Taruto,"Comedy, Magic",TV,12
1880,Midnight Eye: Gokuu II,"Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power",OVA,1
7171,Oni,"Demons, Historical, Supernatural",Movie,1
28385,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School",Special,1
2100,Silent Mobius 2,"Adventure, Demons, Fantasy, Sci-Fi, Seinen",Movie,1
33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1
8079,Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi",OVA,2
6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",OVA,1
4853,Tezuka Osamu no Don Dracula,"Comedy, Horror, Supernatural, Vampire",TV,8
32881,Tiger Mask W,"Action, Drama, Shounen, Sports",TV,Unknown
4578,Time Bokan Oudou Fukko,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2
6731,Ultraman Kids no Kotowaza Monogatari,"Comedy, Kids, Super Power",TV,26
2018,Warau Hyouteki,"Horror, Mystery",OVA,1
6861,Water Brain,"Dementia, Fantasy, Sci-Fi",Special,1
6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,"Comedy, Kids",Movie,1
31319,12-sai. 2nd Season,"Romance, School, Shoujo",OVA,4
12967,Arcana Famiglia,"Action, Harem, Romance, Shoujo",TV,12
4025,Asobou! Hello Kitty,"Adventure, Fantasy, Kids",TV,26
4563,Bakkyuu HIT! Crash Bedaman,Adventure,TV,50
2822,Bamboo Bears,Comedy,TV,52
18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,"School, Supernatural",Special,1
295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,13
29722,"Eikoku Ikka, Nihon wo Taberu","Comedy, Slice of Life",TV,24
8146,Gegege no Kitarou: Daikaijuu,"Action, Fantasy, Horror, Shounen, Supernatural",Movie,1
2697,Hi-Speed Jecy,"Action, Sci-Fi",OVA,12
4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",TV,12
258,Hitsuji no Uta,"Drama, Horror, Vampire",OVA,4
10905,Ikoku Meiro no Croisée Picture Drama,"Historical, Seinen, Slice of Life",Special,6
5013,Juugo Shounen Hyouryuuki,"Adventure, Drama, Historical",Special,1
3858,Konchuu Monogatari Minashigo Hutch,"Adventure, Comedy, Drama",TV,91
31804,Kuma Miko,"Comedy, Seinen, Slice of Life",TV,12
7598,Loups=Garous,"Mystery, Sci-Fi, Thriller",Movie,1
3571,Mach GoGoGo (1997),"Adventure, Cars",TV,34
3881,Majokko Tickle,"Comedy, Magic, Shoujo",TV,45
2571,Mitsubachi Maya no Bouken,"Adventure, Comedy, Kids",TV,52
614,Okusama wa Mahou Shoujo,"Magic, Romance",TV,13
34252,STAR BEAT!: Hoshi no Kodou,Music,Music,1
13563,The Four Seasons,Slice of Life,ONA,4
13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,"Comedy, Historical, Seinen",Special,1
31750,TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids",OVA,3
11445,UFO Princess Valkyrie: Recap,"Comedy, Romance, Sci-Fi",Special,1
3361,UFO Senshi Dai Apolon,"Action, Mecha, Sci-Fi",TV,26
9526,Wolf Guy,"Action, Military, Sci-Fi",OVA,6
2024,Yoshimune,"Comedy, Historical",TV,24
33056,Buddy Go!,"Comedy, Romance, Shoujo",Special,3
9591,Code Geass: Hangyaku no Lelouch R2: Flash Specials,Parody,Special,9
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,"Comedy, Sci-Fi, Shounen",Movie,1
33499,Ganbare! Kickers Specials,"Drama, Shounen, Sports",Special,2
1868,Gin&#039;iro no Olynsis: Tokito,"Adventure, Drama, Mecha, Romance",TV,12
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,"Action, Adventure, Mecha, Sci-Fi",OVA,1
33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,"Action, Mecha, School, Sci-Fi, Seinen, Space",Special,1
4385,Great Mazinger tai Getter Robo,"Action, Mecha, Sci-Fi",Movie,1
4386,Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu,"Action, Mecha, Sci-Fi",Movie,1
5168,Hairy Tale,"Historical, Samurai",Special,1
3838,Himitsu no Akko-chan 2,"Magic, School, Shoujo",TV,61
7017,K-On!: Ura-On!,Comedy,Special,7
3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",Movie,1
4023,Kitty&#039;s Paradise,"Fantasy, Kids",TV,16
31156,Kuusen Madoushi Kouhosei no Kyoukan OVA,"Action, Drama, Fantasy, Magic, School",OVA,1
9691,Kyomu Senshi Miroku,"Action, Demons, Fantasy, Historical, Samurai, Sci-Fi, Supernatural",OVA,6
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids",OVA,2
4049,Mafukiden: Pandarian,"Adventure, Comedy, Fantasy, Kids, Magic, Super Power",TV,26
349,Magical Canan,"Drama, Fantasy, Magic, Supernatural",TV,13
19257,Meganebu!,"Comedy, School, Slice of Life",TV,12
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,"Action, Comedy",TV,10
5006,Nagagutsu Sanjuushi,"Adventure, Fantasy, Kids",Movie,1
9106,Nogsaegjeoncha Haemosu,"Action, Adventure, Fantasy, Shounen",TV,26
9015,O-bake no... Holly,"Comedy, Fantasy, Kids, Magic",TV,200
25257,Persona 4 the Animation: Mr. Experiment Shorts,Comedy,Special,5
3819,Sasurai no Taiyou,"Drama, Music",TV,26
31540,Sekkou Boys,"Comedy, Music",TV,12
31867,Shoujo-tachi wa Kouya wo Mezasu OVA,School,OVA,1
21119,Sister Princess: Re Pure Character&#039;s,"Drama, Romance",Special,12
33668,Soushin Shoujo Matoi,"Magic, Supernatural",TV,12
3507,Survival,"Dementia, Drama, Music, Psychological, School, Supernatural",Music,1
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power",Movie,1
8449,Togainu no Chi,"Action, Sci-Fi, Shounen Ai",TV,12
8961,Tono to Issho: Ippunkan Gekijou,"Comedy, Samurai, Seinen",TV,12
6127,Toradora!: SOS!,Comedy,Special,4
6234,True Tears Specials,"Comedy, Parody, School",Special,7
10405,Xi Avant,"Adventure, Sci-Fi",Movie,1
12683,Yumeyume,Music,Music,1
5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha,OVA,2
17681,Zettai Bouei Leviathan,"Comedy, Fantasy, Magic",TV,13
3914,1001 Nights,"Demons, Fantasy, Romance, Seinen",Movie,1
14077,Blood-C: None-None Gekijou,"Comedy, Parody",ONA,7
14237,Busou Shinki,"Action, Sci-Fi, Slice of Life",TV,12
33314,Digimon Universe: Appli Monsters,"Action, Adventure, Comedy, Fantasy, Kids",TV,Unknown
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",Movie,1
3022,Haai Step Jun,"Action, Romance, School, Sci-Fi",TV,45
4513,Hakujaden,"Adventure, Fantasy, Historical, Romance",Movie,1
30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",Special,1
4928,Idol Tenshi Youkoso Yoko,"Comedy, Drama, Shoujo",TV,43
2422,Kenritsu Chikyuu Boueigun,"Action, Adventure, Comedy, Sci-Fi, Shounen",OVA,1
3315,Kikou Keisatsu Metal Jack,"Action, Mecha, Police, Sci-Fi",TV,37
32202,Kimi ni Maji Kyun!,"Magic, Music, Romance, School",OVA,1
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Shounen, Sports",Movie,1
